operation1,operation2,split,train_fold,run,bacc
translate_x,median_blur,0,1,45335390,0.8429800271987915
translate_x,median_blur,1,0,45327940,0.8144419193267822
translate_x,median_blur,1,0,45335390,0.8129198551177979
translate_x,median_blur,1,1,45327940,0.8499045372009277
translate_x,median_blur,1,1,45335390,0.848491907119751
translate_x,median_blur,2,0,45327940,0.8067563772201538
translate_x,median_blur,2,0,45335390,0.8067563772201538
translate_x,median_blur,2,1,45327940,0.8159315586090088
translate_x,median_blur,2,1,45335390,0.8159315586090088
translate_x,median_blur,3,0,45327940,0.8393722772598267
translate_x,median_blur,3,0,45335390,0.8371899127960205
translate_x,median_blur,3,1,45327940,0.85373854637146
translate_x,median_blur,3,1,45335390,0.85373854637146
translate_x,median_blur,4,0,45327940,0.8410722017288208
translate_x,median_blur,4,0,45335390,0.8410722017288208
translate_x,median_blur,4,1,45327940,0.8090236186981201
translate_x,median_blur,4,1,45335390,0.8090236186981201
translate_x,random_crop,0,0,45330876,0.8295696973800659
translate_x,random_crop,0,1,45330876,0.8354283571243286
translate_x,random_crop,1,0,45330876,0.8043882846832275
translate_x,random_crop,1,1,45330876,0.8305469751358032
translate_x,random_crop,2,0,45330876,0.820939302444458
translate_x,random_crop,2,1,45330876,0.8207900524139404
translate_x,random_crop,3,0,45330876,0.8133902549743652
translate_x,random_crop,3,1,45330876,0.853489875793457
translate_x,random_crop,4,0,45330876,0.8169187307357788
translate_x,random_crop,4,1,45330876,0.8089300394058228
translate_x,rotation,0,0,45327452,0.8324931859970093
translate_x,rotation,0,1,45327452,0.8440982103347778
translate_x,rotation,1,0,45327452,0.8277037143707275
translate_x,rotation,1,1,45327452,0.8418316841125488
translate_x,rotation,2,0,45327452,0.8192729949951172
translate_x,rotation,2,1,45327452,0.8490349054336548
translate_x,rotation,3,0,45327452,0.8252446055412292
translate_x,rotation,3,1,45327452,0.8828914165496826
translate_x,rotation,4,0,45327452,0.8449860215187073
translate_x,rotation,4,1,45327452,0.7995935678482056
translate_x,saturation,0,0,45327113,0.8107830286026001
translate_x,saturation,0,1,45327113,0.8393008708953857
translate_x,saturation,1,0,45327113,0.8050485849380493
translate_x,saturation,1,1,45327113,0.8446578979492188
translate_x,saturation,2,0,45327113,0.8129375576972961
translate_x,saturation,2,1,45327113,0.807416558265686
translate_x,saturation,3,0,45327113,0.8172804117202759
translate_x,saturation,3,1,45327113,0.852558970451355
translate_x,saturation,4,0,45327113,0.8410484790802002
translate_x,saturation,4,1,45327113,0.8167074918746948
translate_x,scaling,0,0,45327925,0.8153492212295532
translate_x,scaling,0,0,45335391,0.8153492212295532
translate_x,scaling,0,1,45327925,0.8377718925476074
translate_x,scaling,0,1,45335391,0.8393008708953857
translate_x,scaling,1,0,45327925,0.8095693588256836
translate_x,scaling,1,0,45335391,0.8095693588256836
translate_x,scaling,1,1,45327925,0.844579815864563
translate_x,scaling,1,1,45335391,0.844579815864563
translate_x,scaling,2,0,45327925,0.8304256200790405
translate_x,scaling,2,0,45335391,0.8304256200790405
translate_x,scaling,2,1,45327925,0.823211669921875
translate_x,scaling,2,1,45335391,0.8245077133178711
translate_x,scaling,3,0,45327925,0.8314317464828491
translate_x,scaling,3,0,45335391,0.8314317464828491
translate_x,scaling,3,1,45327925,0.8676944971084595
translate_x,scaling,3,1,45335391,0.8661653995513916
translate_x,scaling,4,0,45327925,0.8394888639450073
translate_x,scaling,4,0,45335391,0.8426634073257446
translate_x,scaling,4,1,45327925,0.816785454750061
translate_x,scaling,4,1,45335391,0.816785454750061
translate_x,shear_x,0,0,45327405,0.7897981405258179
translate_x,shear_x,0,1,45327405,0.8119257688522339
translate_x,shear_x,1,0,45327405,0.7861313819885254
translate_x,shear_x,1,1,45327405,0.8466134071350098
translate_x,shear_x,2,0,45327405,0.8021842241287231
translate_x,shear_x,2,1,45327405,0.8040090203285217
translate_x,shear_x,3,0,45327405,0.8113542199134827
translate_x,shear_x,3,1,45327405,0.852092981338501
translate_x,shear_x,4,0,45327405,0.8228389024734497
translate_x,shear_x,4,1,45327405,0.8267898559570312
translate_x,shear_y,0,0,45329307,0.8558461666107178
translate_x,shear_y,0,1,45329307,0.8507188558578491
translate_x,shear_y,1,0,45329307,0.8235288858413696
translate_x,shear_y,1,1,45329307,0.848180890083313
translate_x,shear_y,2,0,45329307,0.8286346197128296
translate_x,shear_y,2,1,45329307,0.8170953989028931
translate_x,shear_y,3,0,45329307,0.8403644561767578
translate_x,shear_y,3,1,45329307,0.8789252042770386
translate_x,shear_y,4,0,45329307,0.8372511863708496
translate_x,shear_y,4,1,45329307,0.8367244005203247
translate_x,translate_y,0,0,45327384,0.8157030344009399
translate_x,translate_y,0,1,45327384,0.8361034393310547
translate_x,translate_y,1,0,45327384,0.800021767616272
translate_x,translate_y,1,1,45327384,0.8631843328475952
translate_x,translate_y,2,0,45327384,0.8216469883918762
translate_x,translate_y,2,1,45327384,0.8172503709793091
translate_x,translate_y,3,0,45327384,0.8280950784683228
translate_x,translate_y,3,1,45327384,0.8684704303741455
translate_x,translate_y,4,0,45327384,0.8428175449371338
translate_x,translate_y,4,1,45327384,0.812974214553833
translate_x,vertical_flip,0,0,45328796,0.8141809701919556
translate_x,vertical_flip,0,1,45328796,0.8396503925323486
translate_x,vertical_flip,1,0,45328796,0.8003064393997192
translate_x,vertical_flip,1,1,45328796,0.8358871936798096
translate_x,vertical_flip,2,0,45328796,0.8284192085266113
translate_x,vertical_flip,2,1,45328796,0.8277988433837891
translate_x,vertical_flip,3,0,45328796,0.8292257785797119
translate_x,vertical_flip,3,1,45328796,0.8580385446548462
translate_x,vertical_flip,4,0,45328796,0.8135899305343628
translate_x,vertical_flip,4,1,45328796,0.819245457649231
translate_y,brightness,0,0,45327603,0.836588978767395
translate_y,brightness,0,1,45327603,0.8210843801498413
translate_y,brightness,1,0,45327603,0.7991460561752319
translate_y,brightness,1,1,45327603,0.8748966455459595
translate_y,brightness,2,0,45327603,0.8240763545036316
translate_y,brightness,2,1,45327603,0.8266192674636841
translate_y,brightness,3,0,45327603,0.8168337345123291
translate_y,brightness,3,1,45327603,0.8603591918945312
translate_y,brightness,4,0,45327603,0.8215541839599609
translate_y,brightness,4,1,45327603,0.8116158246994019
translate_y,contrast,0,0,45327215,0.8264880180358887
translate_y,contrast,0,0,45335428,0.8249659538269043
translate_y,contrast,0,1,45327215,0.8237389326095581
translate_y,contrast,0,1,45335428,0.8237389326095581
translate_y,contrast,1,0,45327215,0.7977920770645142
translate_y,contrast,1,0,45335428,0.7993141412734985
translate_y,contrast,1,1,45327215,0.8767751455307007
translate_y,contrast,1,1,45335428,0.8767751455307007
translate_y,contrast,2,0,45327215,0.8179564476013184
translate_y,contrast,2,0,45335428,0.8179564476013184
translate_y,contrast,2,1,45327215,0.8144024610519409
translate_y,contrast,2,1,45335428,0.8144024610519409
translate_y,contrast,3,0,45327215,0.8255431652069092
translate_y,contrast,3,0,45335428,0.8255431652069092
translate_y,contrast,3,1,45327215,0.8518059253692627
translate_y,contrast,3,1,45335428,0.853334903717041
translate_y,contrast,4,0,45327215,0.8346062898635864
translate_y,contrast,4,0,45335428,0.8300400972366333
translate_y,contrast,4,1,45327215,0.8202471733093262
translate_y,contrast,4,1,45335428,0.8202471733093262
translate_y,equalize,0,0,45328690,0.8263496160507202
translate_y,equalize,0,1,45328690,0.8059260249137878
translate_y,equalize,1,0,45328690,0.7947479486465454
translate_y,equalize,1,1,45328690,0.8726695775985718
translate_y,equalize,2,0,45328690,0.8094091415405273
translate_y,equalize,2,1,45328690,0.8150234222412109
translate_y,equalize,3,0,45328690,0.8052718639373779
translate_y,equalize,3,1,45328690,0.8490192890167236
translate_y,equalize,4,0,45328690,0.8191860914230347
translate_y,equalize,4,1,45328690,0.817344069480896
translate_y,gaussian_blur,0,0,45328886,0.8199766874313354
translate_y,gaussian_blur,0,1,45328886,0.818989634513855
translate_y,gaussian_blur,1,0,45328886,0.7962086200714111
translate_y,gaussian_blur,1,1,45328886,0.8646905422210693
translate_y,gaussian_blur,2,0,45328886,0.800462543964386
translate_y,gaussian_blur,2,1,45328886,0.8250120878219604
translate_y,gaussian_blur,3,0,45328886,0.819869875907898
translate_y,gaussian_blur,3,1,45328886,0.8539714813232422
translate_y,gaussian_blur,4,0,45328886,0.831101655960083
translate_y,gaussian_blur,4,1,45328886,0.8118487596511841
translate_y,gaussian_noise,0,0,45332007,0.8465595245361328
translate_y,gaussian_noise,0,1,45332007,0.845355749130249
translate_y,gaussian_noise,1,0,45332007,0.8176263570785522
translate_y,gaussian_noise,1,1,45332007,0.8577442169189453
translate_y,gaussian_noise,2,0,45332007,0.8468995094299316
translate_y,gaussian_noise,2,1,45332007,0.8177163600921631
translate_y,gaussian_noise,3,0,45332007,0.8500880002975464
translate_y,gaussian_noise,3,1,45332007,0.8638052940368652
translate_y,gaussian_noise,4,0,45332007,0.8562692403793335
translate_y,gaussian_noise,4,1,45332007,0.8247406482696533
translate_y,grid_distortion,0,0,45329337,0.8269346952438354
translate_y,grid_distortion,0,1,45329337,0.8421812057495117
translate_y,grid_distortion,1,0,45329337,0.8138508796691895
translate_y,grid_distortion,1,1,45329337,0.8837994337081909
translate_y,grid_distortion,2,0,45329337,0.8211251497268677
translate_y,grid_distortion,2,1,45329337,0.8217209577560425
translate_y,grid_distortion,3,0,45329337,0.8151811361312866
translate_y,grid_distortion,3,1,45329337,0.8573011159896851
translate_y,grid_distortion,4,0,45329337,0.8285734057426453
translate_y,grid_distortion,4,1,45329337,0.8217990398406982
translate_y,horizontal_flip,0,0,45329163,0.8569214344024658
translate_y,horizontal_flip,0,1,45329163,0.8340927362442017
translate_y,horizontal_flip,1,0,45329163,0.8183242082595825
translate_y,horizontal_flip,1,1,45329163,0.8730961084365845
translate_y,horizontal_flip,2,0,45329163,0.8206783533096313
translate_y,horizontal_flip,2,1,45329163,0.8393945693969727
translate_y,horizontal_flip,3,0,45329163,0.8412480354309082
translate_y,horizontal_flip,3,1,45329163,0.8584036827087402
translate_y,horizontal_flip,4,0,45329163,0.8239834308624268
translate_y,horizontal_flip,4,1,45329163,0.814673900604248
translate_y,median_blur,0,0,45332826,0.8322144746780396
translate_y,median_blur,0,1,45332826,0.8399759531021118
translate_y,median_blur,1,0,45332826,0.7784518003463745
translate_y,median_blur,1,1,45332826,0.8629128932952881
translate_y,median_blur,2,0,45332826,0.7981320023536682
translate_y,median_blur,2,1,45332826,0.8279153108596802
translate_y,median_blur,3,0,45332826,0.8353278636932373
translate_y,median_blur,3,1,45332826,0.8596841096878052
translate_y,median_blur,4,0,45332826,0.8314238786697388
translate_y,median_blur,4,1,45332826,0.7973114252090454
translate_y,random_crop,0,0,45327221,0.83030104637146
translate_y,random_crop,0,1,45327221,0.8313997983932495
translate_y,random_crop,1,0,45327221,0.7986993789672852
translate_y,random_crop,1,1,45327221,0.8680044412612915
translate_y,random_crop,2,0,45327221,0.8236533403396606
translate_y,random_crop,2,1,45327221,0.8295992612838745
translate_y,random_crop,3,0,45327221,0.8234063386917114
translate_y,random_crop,3,1,45327221,0.8651793003082275
translate_y,random_crop,4,0,45327221,0.8333767652511597
translate_y,random_crop,4,1,45327221,0.8137657642364502
translate_y,rotation,0,0,45327453,0.8448694944381714
translate_y,rotation,0,1,45327453,0.8424911499023438
translate_y,rotation,1,0,45327453,0.8207772970199585
translate_y,rotation,1,1,45327453,0.8620203733444214
translate_y,rotation,2,0,45327453,0.8323014974594116
translate_y,rotation,2,1,45327453,0.8239262104034424
translate_y,rotation,3,0,45327453,0.8341773748397827
translate_y,rotation,3,1,45327453,0.8766971826553345
translate_y,rotation,4,0,45327453,0.8542489409446716
translate_y,rotation,4,1,45327453,0.816940426826477
translate_y,saturation,0,0,45329277,0.8278104066848755
translate_y,saturation,0,1,45329277,0.8287296295166016
translate_y,saturation,1,0,45329277,0.8035502433776855
translate_y,saturation,1,1,45329277,0.8710625171661377
translate_y,saturation,2,0,45329277,0.8242068290710449
translate_y,saturation,2,1,45329277,0.8180035352706909
translate_y,saturation,3,0,45329277,0.8281029462814331
translate_y,saturation,3,1,45329277,0.8523259162902832
translate_y,saturation,4,0,45329277,0.8317855596542358
translate_y,saturation,4,1,45329277,0.8113443851470947
translate_y,scaling,0,0,45327828,0.8450137376785278
translate_y,scaling,0,1,45327828,0.854203462600708
translate_y,scaling,1,0,45327828,0.8033268451690674
translate_y,scaling,1,1,45327828,0.8598546981811523
translate_y,scaling,2,0,45327828,0.8359979391098022
translate_y,scaling,2,1,45327828,0.8275657892227173
translate_y,scaling,3,0,45327828,0.8296250104904175
translate_y,scaling,3,1,45327828,0.8728246688842773
translate_y,scaling,4,0,45327828,0.8289035558700562
translate_y,scaling,4,1,45327828,0.816630482673645
translate_y,shear_x,0,0,45327912,0.8319990634918213
translate_y,shear_x,0,1,45327912,0.8288233280181885
translate_y,shear_x,1,0,45327912,0.7917729616165161
translate_y,shear_x,1,1,45327912,0.860336422920227
translate_y,shear_x,2,0,45327912,0.8237224817276001
translate_y,shear_x,2,1,45327912,0.8121587038040161
translate_y,shear_x,3,0,45327912,0.8279725313186646
translate_y,shear_x,3,1,45327912,0.8763872385025024
translate_y,shear_x,4,0,45327912,0.815451979637146
translate_y,shear_x,4,1,45327912,0.8151940107345581
translate_y,shear_y,0,0,45327259,0.8507027626037598
translate_y,shear_y,0,1,45327259,0.8623532056808472
translate_y,shear_y,1,0,45327259,0.833084225654602
translate_y,shear_y,1,1,45327259,0.859195351600647
translate_y,shear_y,2,0,45327259,0.8618968725204468
translate_y,shear_y,2,1,45327259,0.8212560415267944
translate_y,shear_y,3,0,45327259,0.8292949199676514
translate_y,shear_y,3,1,45327259,0.8986862897872925
translate_y,shear_y,4,0,45327259,0.8404574394226074
translate_y,shear_y,4,1,45327259,0.8262697458267212
translate_y,translate_x,0,0,45328885,0.8243510723114014
translate_y,translate_x,0,1,45328885,0.8381754159927368
translate_y,translate_x,1,0,45328885,0.8038803339004517
translate_y,translate_x,1,1,45328885,0.8616552352905273
translate_y,translate_x,2,0,45328885,0.8231690526008606
translate_y,translate_x,2,1,45328885,0.8259046077728271
translate_y,translate_x,3,0,45328885,0.8305323123931885
translate_y,translate_x,3,1,45328885,0.8668248653411865
translate_y,translate_x,4,0,45328885,0.8428175449371338
translate_y,translate_x,4,1,45328885,0.807510256767273
translate_y,vertical_flip,0,0,45327264,0.8188163042068481
translate_y,vertical_flip,0,1,45327264,0.8411951065063477
translate_y,vertical_flip,1,0,45327264,0.8083159923553467
translate_y,vertical_flip,1,1,45327264,0.853583574295044
translate_y,vertical_flip,2,0,45327264,0.8172804117202759
translate_y,vertical_flip,2,1,45327264,0.8308569192886353
translate_y,vertical_flip,3,0,45327264,0.8146969079971313
translate_y,vertical_flip,3,1,45327264,0.8655673265457153
translate_y,vertical_flip,4,0,45327264,0.8247287273406982
translate_y,vertical_flip,4,1,45327264,0.8239490985870361
vertical_flip,brightness,0,0,45327404,0.8100614547729492
vertical_flip,brightness,0,1,45327404,0.8162809610366821
vertical_flip,brightness,1,0,45327404,0.8057799339294434
vertical_flip,brightness,1,1,45327404,0.8266744613647461
vertical_flip,brightness,2,0,45327404,0.8116388916969299
vertical_flip,brightness,2,1,45327404,0.8235610723495483
vertical_flip,brightness,3,0,45327404,0.8020597696304321
vertical_flip,brightness,3,1,45327404,0.8443155288696289
vertical_flip,brightness,4,0,45327404,0.8137203454971313
vertical_flip,brightness,4,1,45327404,0.812873363494873
vertical_flip,contrast,0,0,45327169,0.8061792850494385
vertical_flip,contrast,0,1,45327169,0.8144805431365967
vertical_flip,contrast,1,0,45327169,0.8030658960342407
vertical_flip,contrast,1,1,45327169,0.8215827941894531
vertical_flip,contrast,2,0,45327169,0.8088557124137878
vertical_flip,contrast,2,1,45327169,0.8040485382080078
vertical_flip,contrast,3,0,45327169,0.8088932037353516
vertical_flip,contrast,3,1,45327169,0.8496173620223999
vertical_flip,contrast,4,0,45327169,0.8175097703933716
vertical_flip,contrast,4,1,45327169,0.8139760494232178
vertical_flip,equalize,0,0,45328795,0.8132736682891846
vertical_flip,equalize,0,1,45328795,0.7945704460144043
vertical_flip,equalize,1,0,45328795,0.7906975746154785
vertical_flip,equalize,1,1,45328795,0.8088687658309937
vertical_flip,equalize,2,0,45328795,0.8132222294807434
vertical_flip,equalize,2,1,45328795,0.8036065101623535
vertical_flip,equalize,3,0,45328795,0.7898752689361572
vertical_flip,equalize,3,1,45328795,0.8198279142379761
vertical_flip,equalize,4,0,45328795,0.8306785821914673
vertical_flip,equalize,4,1,45328795,0.7832784652709961
vertical_flip,gaussian_blur,0,0,45327188,0.797693133354187
vertical_flip,gaussian_blur,0,1,45327188,0.8378270864486694
vertical_flip,gaussian_blur,1,0,45327188,0.808693528175354
vertical_flip,gaussian_blur,1,1,45327188,0.8265963792800903
vertical_flip,gaussian_blur,2,0,45327188,0.80438232421875
vertical_flip,gaussian_blur,2,1,45327188,0.8028461933135986
vertical_flip,gaussian_blur,3,0,45327188,0.8021664619445801
vertical_flip,gaussian_blur,3,1,45327188,0.8444477319717407
vertical_flip,gaussian_blur,4,0,45327188,0.8396568298339844
vertical_flip,gaussian_blur,4,1,45327188,0.8129514455795288
vertical_flip,gaussian_noise,0,0,45327842,0.8054261207580566
vertical_flip,gaussian_noise,0,1,45327842,0.8436945676803589
vertical_flip,gaussian_noise,1,0,45327842,0.8355749845504761
vertical_flip,gaussian_noise,1,1,45327842,0.8347076177597046
vertical_flip,gaussian_noise,2,0,45327842,0.8425566554069519
vertical_flip,gaussian_noise,2,1,45327842,0.8314393758773804
vertical_flip,gaussian_noise,3,0,45327842,0.8243749141693115
vertical_flip,gaussian_noise,3,1,45327842,0.8501603603363037
vertical_flip,gaussian_noise,4,0,45327842,0.8324003219604492
vertical_flip,gaussian_noise,4,1,45327842,0.8340314626693726
vertical_flip,grid_distortion,0,0,45331229,0.8107454776763916
vertical_flip,grid_distortion,0,1,45331229,0.856370210647583
vertical_flip,grid_distortion,1,0,45331229,0.8123286962509155
vertical_flip,grid_distortion,1,1,45331229,0.8241363763809204
vertical_flip,grid_distortion,2,0,45331229,0.7998853325843811
vertical_flip,grid_distortion,2,1,45331229,0.823056697845459
vertical_flip,grid_distortion,3,0,45331229,0.8263813257217407
vertical_flip,grid_distortion,3,1,45331229,0.8595676422119141
vertical_flip,grid_distortion,4,0,45331229,0.8471742868423462
vertical_flip,grid_distortion,4,1,45331229,0.8146582841873169
vertical_flip,horizontal_flip,0,0,45328871,0.8036431074142456
vertical_flip,horizontal_flip,0,0,45333612,0.8032892942428589
vertical_flip,horizontal_flip,0,1,45328871,0.8211624622344971
vertical_flip,horizontal_flip,0,1,45333612,0.8184695243835449
vertical_flip,horizontal_flip,1,0,45328871,0.8077625036239624
vertical_flip,horizontal_flip,1,0,45333612,0.8109371662139893
vertical_flip,horizontal_flip,1,1,45328871,0.8356000185012817
vertical_flip,horizontal_flip,1,1,45333612,0.8353285789489746
vertical_flip,horizontal_flip,2,0,45328871,0.8121844530105591
vertical_flip,horizontal_flip,2,0,45333612,0.8108620047569275
vertical_flip,horizontal_flip,2,1,45328871,0.8095666170120239
vertical_flip,horizontal_flip,2,1,45333612,0.8095666170120239
vertical_flip,horizontal_flip,3,0,45328871,0.8023207187652588
vertical_flip,horizontal_flip,3,0,45333612,0.8023207187652588
vertical_flip,horizontal_flip,3,1,45328871,0.8497723340988159
vertical_flip,horizontal_flip,3,1,45333612,0.8497723340988159
vertical_flip,horizontal_flip,4,0,45328871,0.8280338048934937
vertical_flip,horizontal_flip,4,0,45333612,0.8280338048934937
vertical_flip,horizontal_flip,4,1,45328871,0.8156828880310059
vertical_flip,horizontal_flip,4,1,45333612,0.8156828880310059
vertical_flip,median_blur,0,0,45327863,0.8244500160217285
vertical_flip,median_blur,0,1,45327863,0.8229629993438721
vertical_flip,median_blur,1,0,45327863,0.7954318523406982
vertical_flip,median_blur,1,1,45327863,0.8248739242553711
vertical_flip,median_blur,2,0,45327863,0.8157504796981812
vertical_flip,median_blur,2,1,45327863,0.7929729223251343
vertical_flip,median_blur,3,0,45327863,0.7906501293182373
vertical_flip,median_blur,3,1,45327863,0.8356614112854004
vertical_flip,median_blur,4,0,45327863,0.8198086023330688
vertical_flip,median_blur,4,1,45327863,0.7919710874557495
vertical_flip,random_crop,0,0,45329101,0.8160568475723267
vertical_flip,random_crop,0,1,45329101,0.8374390602111816
vertical_flip,random_crop,1,0,45329101,0.8185474872589111
vertical_flip,random_crop,1,1,45329101,0.8382701873779297
vertical_flip,random_crop,2,0,45329101,0.8204787373542786
vertical_flip,random_crop,2,1,45329101,0.8231731653213501
vertical_flip,random_crop,3,0,45329101,0.8206467628479004
vertical_flip,random_crop,3,1,45329101,0.8576890230178833
vertical_flip,random_crop,4,0,45329101,0.8274111747741699
vertical_flip,random_crop,4,1,45329101,0.8008512258529663
vertical_flip,rotation,0,0,45327250,0.8435015678405762
vertical_flip,rotation,0,1,45327250,0.8549408912658691
vertical_flip,rotation,1,0,45327250,0.8237284421920776
vertical_flip,rotation,1,1,45327250,0.8452008962631226
vertical_flip,rotation,2,0,45327250,0.8363142013549805
vertical_flip,rotation,2,1,45327250,0.8164359331130981
vertical_flip,rotation,3,0,45327250,0.832916259765625
vertical_flip,rotation,3,1,45327250,0.860747218132019
vertical_flip,rotation,4,0,45327250,0.8492735624313354
vertical_flip,rotation,4,1,45327250,0.8072004318237305
vertical_flip,saturation,0,0,45327398,0.7879459857940674
vertical_flip,saturation,0,1,45327398,0.7896108627319336
vertical_flip,saturation,1,0,45327398,0.7934116125106812
vertical_flip,saturation,1,1,45327398,0.8157151937484741
vertical_flip,saturation,2,0,45327398,0.791721522808075
vertical_flip,saturation,2,1,45327398,0.8021315336227417
vertical_flip,saturation,3,0,45327398,0.7871928215026855
vertical_flip,saturation,3,1,45327398,0.8400934934616089
vertical_flip,saturation,4,0,45327398,0.8197394609451294
vertical_flip,saturation,4,1,45327398,0.8008512258529663
vertical_flip,scaling,0,0,45327254,0.8291782140731812
vertical_flip,scaling,0,1,45327254,0.8476836681365967
vertical_flip,scaling,1,0,45327254,0.8170491456985474
vertical_flip,scaling,1,1,45327254,0.8457208871841431
vertical_flip,scaling,2,0,45327254,0.8225919008255005
vertical_flip,scaling,2,1,45327254,0.8234831094741821
vertical_flip,scaling,3,0,45327254,0.8302397727966309
vertical_flip,scaling,3,1,45327254,0.8676009178161621
vertical_flip,scaling,4,0,45327254,0.8242443799972534
vertical_flip,scaling,4,1,45327254,0.8248571157455444
vertical_flip,shear_x,0,0,45329427,0.8076083660125732
vertical_flip,shear_x,0,1,45329427,0.8192610740661621
vertical_flip,shear_x,1,0,45329427,0.8118444681167603
vertical_flip,shear_x,1,1,45329427,0.8335665464401245
vertical_flip,shear_x,2,0,45329427,0.8025756478309631
vertical_flip,shear_x,2,1,45329427,0.7957823276519775
vertical_flip,shear_x,3,0,45329427,0.8305935859680176
vertical_flip,shear_x,3,1,45329427,0.8444092273712158
vertical_flip,shear_x,4,0,45329427,0.8126213550567627
vertical_flip,shear_x,4,1,45329427,0.809310793876648
vertical_flip,shear_y,0,0,45331996,0.8577595949172974
vertical_flip,shear_y,0,1,45331996,0.8595665693283081
vertical_flip,shear_y,1,0,45331996,0.841370701789856
vertical_flip,shear_y,1,1,45331996,0.8497495651245117
vertical_flip,shear_y,2,0,45331996,0.8437625169754028
vertical_flip,shear_y,2,1,45331996,0.8213726282119751
vertical_flip,shear_y,3,0,45331996,0.8260965347290039
vertical_flip,shear_y,3,1,45331996,0.8833574056625366
vertical_flip,shear_y,4,0,45331996,0.8355749845504761
vertical_flip,shear_y,4,1,45331996,0.8048402070999146
vertical_flip,translate_x,0,0,45327982,0.8119136095046997
vertical_flip,translate_x,0,1,45327982,0.8395339250564575
vertical_flip,translate_x,1,0,45327982,0.8031271696090698
vertical_flip,translate_x,1,1,45327982,0.8367795944213867
vertical_flip,translate_x,2,0,45327982,0.8234299421310425
vertical_flip,translate_x,2,1,45327982,0.818120002746582
vertical_flip,translate_x,3,0,45327982,0.8273735046386719
vertical_flip,translate_x,3,1,45327982,0.8591796159744263
vertical_flip,translate_x,4,0,45327982,0.8146276473999023
vertical_flip,translate_x,4,1,45327982,0.817444920539856
vertical_flip,translate_y,0,0,45327117,0.816847562789917
vertical_flip,translate_y,0,1,45327117,0.8404035568237305
vertical_flip,translate_y,1,0,45327117,0.8103224039077759
vertical_flip,translate_y,1,1,45327117,0.8516665697097778
vertical_flip,translate_y,2,0,45327117,0.8248215913772583
vertical_flip,translate_y,2,1,45327117,0.8275272846221924
vertical_flip,translate_y,3,0,45327117,0.8126213550567627
vertical_flip,translate_y,3,1,45327117,0.8655673265457153
vertical_flip,translate_y,4,0,45327117,0.8234676122665405
vertical_flip,translate_y,4,1,45327117,0.8199985027313232
elastic_transform,brightness,0,0,26389512,0.7656861543655396
elastic_transform,brightness,0,1,26389512,0.8277988433837891
elastic_transform,brightness,1,0,26389512,0.8222618103027344
elastic_transform,brightness,1,1,26389512,0.8092880249023438
elastic_transform,brightness,2,0,26389512,0.7657415270805359
elastic_transform,brightness,2,1,26389512,0.8141922950744629
elastic_transform,brightness,3,0,26389512,0.8261756300926208
elastic_transform,brightness,3,1,26389512,0.8191061019897461
elastic_transform,brightness,4,0,26389512,0.7797762155532837
elastic_transform,brightness,4,1,26389512,0.8194388151168823
elastic_transform,contrast,0,0,26390928,0.794020414352417
elastic_transform,contrast,0,1,26390928,0.8157765865325928
elastic_transform,contrast,1,0,26390928,0.8113463521003723
elastic_transform,contrast,1,1,26390928,0.7833710312843323
elastic_transform,contrast,2,0,26390928,0.7981023788452148
elastic_transform,contrast,2,1,26390928,0.7960142493247986
elastic_transform,contrast,3,0,26390928,0.8464152216911316
elastic_transform,contrast,3,1,26390928,0.8173055648803711
elastic_transform,contrast,4,0,26390928,0.8021289110183716
elastic_transform,contrast,4,1,26390928,0.8194940090179443
elastic_transform,equalize,0,0,26391742,0.796617865562439
elastic_transform,equalize,0,1,26391742,0.8296003341674805
elastic_transform,equalize,1,0,26391742,0.8081539869308472
elastic_transform,equalize,1,1,26391742,0.7911880016326904
elastic_transform,equalize,2,0,26391742,0.8095573782920837
elastic_transform,equalize,2,1,26391742,0.8030624389648438
elastic_transform,equalize,3,0,26391742,0.8301330804824829
elastic_transform,equalize,3,1,26391742,0.7964969873428345
elastic_transform,equalize,4,0,26391742,0.7938345670700073
elastic_transform,equalize,4,1,26391742,0.8227851390838623
elastic_transform,gaussian_blur,0,0,26390974,0.7536341547966003
elastic_transform,gaussian_blur,0,1,26390974,0.7879582047462463
elastic_transform,gaussian_blur,1,0,26390974,0.7925359010696411
elastic_transform,gaussian_blur,1,1,26390974,0.7642621397972107
elastic_transform,gaussian_blur,2,0,26390974,0.7490679621696472
elastic_transform,gaussian_blur,2,1,26390974,0.7753762602806091
elastic_transform,gaussian_blur,3,0,26390974,0.7823222279548645
elastic_transform,gaussian_blur,3,1,26390974,0.7666451334953308
elastic_transform,gaussian_blur,4,0,26390974,0.7641028761863708
elastic_transform,gaussian_blur,4,1,26390974,0.7887725830078125
elastic_transform,gaussian_noise,0,0,26391524,0.7473363876342773
elastic_transform,gaussian_noise,0,1,26391524,0.8611123561859131
elastic_transform,gaussian_noise,1,0,26391524,0.810452938079834
elastic_transform,gaussian_noise,1,1,26391524,0.7496249675750732
elastic_transform,gaussian_noise,2,0,26391524,0.7879083752632141
elastic_transform,gaussian_noise,2,1,26391524,0.7926618456840515
elastic_transform,gaussian_noise,3,0,26391524,0.8372353315353394
elastic_transform,gaussian_noise,3,1,26391524,0.7909777760505676
elastic_transform,gaussian_noise,4,0,26391524,0.7687580585479736
elastic_transform,gaussian_noise,4,1,26391524,0.814363956451416
